Row ID,Order ID,Order Date,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit
5480,IN-2023-105480,05-06-2023,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,39744.65,5,0.0,5660.3
5481,IN-2021-105481,22-01-2021,South,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,40.4,1,0.0,7.48
5482,IN-2020-105482,24-05-2020,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,11931.55,4,0.3,-1709.35
5483,IN-2021-105483,04-10-2021,South,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,34.97,1,0.1,8.84
5484,IN-2022-105484,01-02-2022,South,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,802.86,1,0.3,-73.43
5485,IN-2022-105485,16-07-2022,Central,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,11371.06,3,0.5,-4877.87
5486,IN-2023-105486,27-08-2023,East,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,1497.12,2,0.0,293.25
5487,IN-2023-105487,31-10-2023,East,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,8618.18,1,0.0,864.29
5488,IN-2023-105488,04-06-2023,West,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,6873.42,2,0.2,18.32
5489,IN-2020-105489,09-05-2020,East,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,395.85,1,0.5,-124.3
5490,IN-2020-105490,11-09-2020,East,Office Supplies,Appliances,Off-Ap-10004,Philips Hair Dryer,11875.61,5,0.0,3217.93
5491,IN-2019-105491,30-09-2019,West,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,48381.97,10,0.0,4876.64
5492,IN-2023-105492,20-10-2023,West,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1288.83,1,0.0,191.98
5493,IN-2020-105493,25-07-2020,West,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,21230.47,10,0.0,3675.49
5494,IN-2021-105494,29-01-2021,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,7459.68,1,0.0,826.94
5495,IN-2023-105495,30-12-2023,East,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,641.5,1,0.2,40.72
5496,IN-2020-105496,09-10-2020,East,Technology,Machines,Tec-Ma-10001,Lamination Machine,8296.54,1,0.0,1521.1
5497,IN-2019-105497,25-04-2019,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,12740.5,2,0.2,-118.55
5498,IN-2020-105498,16-05-2020,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7192.14,1,0.0,816.93
5499,IN-2021-105499,28-03-2021,West,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,2540.61,3,0.0,456.8
5500,IN-2022-105500,26-10-2022,East,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,16252.73,2,0.3,-1439.77
5501,IN-2021-105501,01-11-2021,West,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,106.63,1,0.0,21.95
5502,IN-2022-105502,10-08-2022,Central,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,69750.29,10,0.0,6750.67
5503,IN-2022-105503,18-09-2022,Central,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,205.98,2,0.0,70.49
5504,IN-2022-105504,28-06-2022,East,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,35511.89,3,0.0,5786.79
5505,IN-2020-105505,11-02-2020,Central,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,73.19,2,0.1,9.99
5506,IN-2019-105506,29-11-2019,East,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,10432.55,5,0.0,2404.36
5507,IN-2019-105507,26-10-2019,West,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,7683.92,1,0.1,1252.56
5508,IN-2019-105508,14-04-2019,West,Technology,Machines,Tec-Ma-10004,Barcode Scanner,16353.71,3,0.3,-1410.62
5509,IN-2022-105509,23-04-2022,West,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,696.72,3,0.0,180.16
5510,IN-2021-105510,04-02-2021,South,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,5933.1,2,0.3,-972.64
5511,IN-2020-105511,22-10-2020,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7622.21,1,0.0,1056.16
5512,IN-2019-105512,29-07-2019,Central,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,8665.27,1,0.0,1296.37
5513,IN-2020-105513,14-07-2020,Central,Office Supplies,Storage,Off-St-10004,Solo Desktop Organizer,1838.05,3,0.2,213.27
5514,IN-2021-105514,30-12-2021,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,28907.59,4,0.2,-824.48
5515,IN-2023-105515,12-05-2023,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,8716.91,2,0.0,837.54
5516,IN-2023-105516,13-04-2023,Central,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,11409.96,1,0.1,1433.8
5517,IN-2021-105517,29-04-2021,East,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,16219.27,2,0.0,1472.22
5518,IN-2019-105518,16-11-2019,West,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,35677.64,5,0.1,2764.34
5519,IN-2023-105519,04-06-2023,Central,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,148.03,1,0.0,25.99
5520,IN-2021-105520,22-12-2021,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,9418.21,2,0.0,1109.82
5521,IN-2023-105521,12-08-2023,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,853.74,1,0.0,103.85
5522,IN-2021-105522,04-03-2021,Central,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,21811.17,5,0.0,1104.52
5523,IN-2021-105523,05-01-2021,Central,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,474.97,5,0.1,135.85
5524,IN-2022-105524,22-10-2022,East,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,52.66,1,0.0,17.03
5525,IN-2020-105525,23-05-2020,Central,Office Supplies,Envelopes,Off-En-10003,Oddy Window Envelope,74.9,1,0.0,21.09
5526,IN-2023-105526,07-01-2023,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,21350.87,3,0.0,1892.64
5527,IN-2019-105527,15-12-2019,South,Technology,Machines,Tec-Ma-10001,Lamination Machine,8553.29,1,0.0,2118.95
5528,IN-2022-105528,16-07-2022,West,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,12107.94,1,0.0,2341.9
5529,IN-2022-105529,21-02-2022,East,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,13098.38,3,0.0,901.11
5530,IN-2020-105530,11-12-2020,West,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,14414.55,4,0.5,-5264.64
5531,IN-2019-105531,16-11-2019,East,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,460.04,4,0.0,71.09
5532,IN-2023-105532,08-09-2023,East,Office Supplies,Binders,Off-Bi-10003,Deluxe Lever Arch File,715.14,5,0.0,242.33
5533,IN-2019-105533,22-06-2019,South,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,814.64,1,0.0,150.89
5534,IN-2023-105534,01-01-2023,South,Office Supplies,Binders,Off-Bi-10004,Oddy Ring Binder,127.45,1,0.1,18.02
5535,IN-2022-105535,14-06-2022,South,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,272.93,3,0.1,78.72
5536,IN-2022-105536,01-01-2022,East,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,30432.06,4,0.0,2282.88
5537,IN-2019-105537,11-09-2019,Central,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,4284.44,5,0.0,775.49
5538,IN-2021-105538,03-09-2021,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1653.35,2,0.0,264.08
5539,IN-2021-105539,06-11-2021,East,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,12854.03,1,0.0,2620.14
5540,IN-2019-105540,06-12-2019,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2321.28,2,0.0,290.39
5541,IN-2023-105541,06-12-2023,Central,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,13351.36,3,0.0,1094.6
5542,IN-2021-105542,09-08-2021,Central,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,151.08,4,0.0,40.41
5543,IN-2021-105543,13-06-2021,South,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,28356.73,2,0.0,3574.51
5544,IN-2020-105544,21-01-2020,Central,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4131.43,1,0.0,536.75
5545,IN-2022-105545,25-12-2022,South,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,13699.64,2,0.0,1279.4
5546,IN-2021-105546,27-04-2021,Central,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,75.61,2,0.0,25.09
5547,IN-2020-105547,15-05-2020,East,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,270.28,1,0.0,77.64
5548,IN-2020-105548,07-02-2020,East,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,11055.67,1,0.2,-235.37
5549,IN-2023-105549,08-12-2023,Central,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,7825.62,1,0.0,715.51
5550,IN-2021-105550,09-01-2021,Central,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,15640.09,2,0.0,1204.27
5551,IN-2019-105551,16-07-2019,West,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1684.25,2,0.0,244.18
5552,IN-2023-105552,02-03-2023,Central,Technology,Machines,Tec-Ma-10004,Barcode Scanner,34794.77,4,0.0,8308.1
5553,IN-2021-105553,17-04-2021,East,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,154.12,1,0.0,37.42
5554,IN-2020-105554,08-06-2020,Central,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,14186.24,2,0.2,-94.93
5555,IN-2019-105555,29-03-2019,West,Technology,Machines,Tec-Ma-10001,Lamination Machine,13380.52,2,0.2,663.5
5556,IN-2023-105556,19-04-2023,West,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,7662.07,1,0.2,-531.17
5557,IN-2020-105557,23-09-2020,West,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,206.82,2,0.2,44.05
5558,IN-2023-105558,06-09-2023,East,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,16036.74,2,0.0,1842.27
5559,IN-2019-105559,05-12-2019,South,Office Supplies,Labels,Off-La-10002,Solo Label Sheets,46.64,2,0.5,-8.87
5560,IN-2022-105560,08-12-2022,South,Technology,Phones,Tec-Ph-10002,Redmi Note 12,65947.64,4,0.0,16335.05
5561,IN-2020-105561,21-06-2020,East,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1462.08,2,0.0,260.87
5562,IN-2022-105562,15-08-2022,Central,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,15313.97,2,0.0,1981.01
5563,IN-2020-105563,10-02-2020,East,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,13053.09,1,0.0,2764.34
5564,IN-2022-105564,26-08-2022,West,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,29670.59,2,0.0,5430.47
5565,IN-2021-105565,27-10-2021,West,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,1551.33,2,0.0,302.37
5566,IN-2021-105566,10-03-2021,East,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,2020.41,1,0.0,421.07
5567,IN-2020-105567,24-06-2020,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,15664.87,4,0.1,893.33
5568,IN-2021-105568,08-03-2021,South,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,6804.86,1,0.0,797.95
5569,IN-2020-105569,20-08-2020,South,Office Supplies,Storage,Off-St-10004,Solo Desktop Organizer,762.88,1,0.1,157.49
5570,IN-2023-105570,17-12-2023,East,Office Supplies,Binders,Off-Bi-10003,Deluxe Lever Arch File,288.12,2,0.0,83.75
5571,IN-2022-105571,20-12-2022,West,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,12560.99,2,0.1,71.56
5572,IN-2021-105572,19-11-2021,West,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,4593.48,1,0.0,397.44
5573,IN-2023-105573,05-02-2023,East,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,92.63,1,0.0,29.74
5574,IN-2022-105574,23-01-2022,East,Office Supplies,Supplies,Off-Su-10003,Oddy Cutter,398.84,4,0.1,83.79
5575,IN-2020-105575,10-07-2020,South,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,21923.67,2,0.0,2885.26
5576,IN-2023-105576,02-02-2023,Central,Technology,Phones,Tec-Ph-10002,Redmi Note 12,15210.31,1,0.0,3583.31
5577,IN-2019-105577,15-08-2019,Central,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,244.43,3,0.1,41.95
5578,IN-2020-105578,12-09-2020,South,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,4663.2,4,0.0,463.57
5579,IN-2022-105579,14-04-2022,Central,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,867.63,1,0.0,230.57
5580,IN-2019-105580,09-07-2019,West,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,241.49,2,0.0,76.0
5581,IN-2021-105581,10-02-2021,East,Technology,Phones,Tec-Ph-10004,Realme Narzo,30753.24,2,0.0,7008.02
5582,IN-2019-105582,16-10-2019,East,Technology,Phones,Tec-Ph-10001,OnePlus Nord,12355.18,1,0.1,1086.04
5583,IN-2023-105583,12-02-2023,Central,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,28234.3,2,0.0,4537.25
5584,IN-2020-105584,28-01-2020,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,20722.5,3,0.0,2477.36
5585,IN-2020-105585,27-06-2020,South,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,141.09,1,0.0,39.11
5586,IN-2021-105586,27-08-2021,South,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1136.1,1,0.0,141.52
5587,IN-2019-105587,31-08-2019,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1120.4,1,0.0,167.14
5588,IN-2023-105588,22-02-2023,Central,Office Supplies,Envelopes,Off-En-10003,Oddy Window Envelope,79.64,1,0.0,26.83
5589,IN-2021-105589,15-05-2021,South,Technology,Phones,Tec-Ph-10002,Redmi Note 12,15509.07,1,0.0,3120.3
5590,IN-2021-105590,03-07-2021,South,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,16999.07,2,0.0,3014.48
5591,IN-2021-105591,13-11-2021,West,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,25646.4,3,0.1,-42.17
5592,IN-2019-105592,15-01-2019,South,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,280.7,2,0.0,89.99
5593,IN-2021-105593,06-11-2021,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7581.17,1,0.0,1010.11
5594,IN-2023-105594,29-12-2023,West,Office Supplies,Storage,Off-St-10001,Godrej Plastic Drawer,2609.55,3,0.0,542.13
5595,IN-2020-105595,18-06-2020,East,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,143.38,2,0.1,29.73
5596,IN-2020-105596,20-06-2020,West,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,794.48,4,0.2,90.42
5597,IN-2021-105597,27-03-2021,South,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,27119.25,2,0.0,4313.69
5598,IN-2021-105598,24-12-2021,East,Technology,Phones,Tec-Ph-10001,OnePlus Nord,16405.02,1,0.0,3718.29
5599,IN-2019-105599,19-07-2019,Central,Technology,Phones,Tec-Ph-10001,OnePlus Nord,40485.98,5,0.5,-10917.6
5600,IN-2023-105600,17-05-2023,South,Technology,Phones,Tec-Ph-10002,Redmi Note 12,154291.1,10,0.0,33513.08
5601,IN-2020-105601,31-12-2020,West,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,80.69,1,0.0,21.31
5602,IN-2019-105602,17-01-2019,South,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,24057.62,2,0.0,4448.67
5603,IN-2021-105603,30-10-2021,Central,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,74.71,1,0.0,13.88
5604,IN-2022-105604,20-05-2022,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,11041.44,3,0.1,689.38
5605,IN-2022-105605,30-09-2022,Central,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,864.48,1,0.0,163.9
5606,IN-2023-105606,29-12-2023,West,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,15982.6,2,0.1,1484.45
5607,IN-2022-105607,11-01-2022,Central,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,273.18,1,0.0,41.69
5608,IN-2022-105608,22-02-2022,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1095.11,1,0.0,128.06
5609,IN-2019-105609,28-02-2019,West,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,4749.92,1,0.0,635.75
5610,IN-2021-105610,03-01-2021,East,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1272.05,1,0.0,159.81
5611,IN-2020-105611,09-01-2020,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,8124.99,2,0.0,936.43
5612,IN-2022-105612,02-07-2022,West,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,196.43,4,0.0,34.34
5613,IN-2023-105613,28-09-2023,South,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,85.57,2,0.0,21.43
5614,IN-2022-105614,02-05-2022,East,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,189.24,2,0.0,39.18
5615,IN-2022-105615,08-04-2022,West,Office Supplies,Storage,Off-St-10004,Solo Desktop Organizer,868.51,1,0.0,217.87
5616,IN-2023-105616,21-05-2023,West,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,93.3,2,0.5,-23.34
5617,IN-2023-105617,27-07-2023,South,Technology,Machines,Tec-Ma-10004,Barcode Scanner,9162.19,1,0.0,1950.94
5618,IN-2019-105618,07-12-2019,Central,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,1741.81,2,0.0,382.97
5619,IN-2020-105619,30-08-2020,West,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,676.11,1,0.2,28.92
5620,IN-2020-105620,14-06-2020,West,Technology,Phones,Tec-Ph-10004,Realme Narzo,15142.29,1,0.0,3122.01
5621,IN-2022-105621,21-12-2022,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,33892.46,3,0.1,6249.22
5622,IN-2021-105622,26-05-2021,East,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,73.1,1,0.0,18.7
5623,IN-2021-105623,30-06-2021,East,Technology,Machines,Tec-Ma-10004,Barcode Scanner,24332.03,3,0.1,3551.65
5624,IN-2021-105624,05-04-2021,East,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,435.36,5,0.0,103.58
5625,IN-2019-105625,02-10-2019,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1540.88,2,0.0,360.41
5626,IN-2020-105626,05-02-2020,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,37418.4,5,0.0,4311.51
5627,IN-2020-105627,16-03-2020,South,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,8697.77,1,0.0,1539.3
5628,IN-2023-105628,06-03-2023,East,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,34695.05,3,0.0,4411.19
5629,IN-2020-105629,18-11-2020,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,8026.57,1,0.0,747.47
5630,IN-2019-105630,21-04-2019,Central,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,9954.41,1,0.1,1580.8
5631,IN-2021-105631,02-04-2021,East,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,30208.06,4,0.1,2649.24
5632,IN-2019-105632,10-12-2019,South,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,12341.69,1,0.0,2786.08
5633,IN-2020-105633,14-05-2020,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,27074.85,3,0.0,3032.88
5634,IN-2020-105634,27-12-2020,East,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,23773.0,3,0.0,5711.3
5635,IN-2021-105635,12-05-2021,Central,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,9853.35,1,0.0,948.04
5636,IN-2020-105636,19-12-2020,East,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,548.41,1,0.3,-47.05
5637,IN-2023-105637,28-11-2023,Central,Office Supplies,Appliances,Off-Ap-10001,Bajaj Electric Kettle,10968.11,5,0.0,2131.52
5638,IN-2020-105638,27-12-2020,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1178.74,3,0.5,-351.44
5639,IN-2022-105639,08-02-2022,East,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,8814.65,1,0.0,1274.3
5640,IN-2019-105640,25-11-2019,Central,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,127.1,1,0.0,31.15
5641,IN-2022-105641,25-10-2022,South,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,16131.5,4,0.1,-65.99
5642,IN-2021-105642,07-12-2021,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,19211.93,2,0.0,1400.08
5643,IN-2019-105643,19-09-2019,West,Office Supplies,Paper,Off-Pa-10004,TNPL Copier Paper,1070.03,5,0.1,275.78
5644,IN-2023-105644,16-08-2023,Central,Technology,Phones,Tec-Ph-10001,OnePlus Nord,32962.13,2,0.0,6541.55
5645,IN-2019-105645,22-03-2019,West,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1682.92,2,0.0,381.71
5646,IN-2023-105646,12-03-2023,South,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,23118.68,3,0.0,2624.27
5647,IN-2020-105647,04-08-2020,Central,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,24127.43,2,0.0,5686.27
5648,IN-2019-105648,19-08-2019,East,Technology,Machines,Tec-Ma-10004,Barcode Scanner,8811.23,1,0.0,2031.56
5649,IN-2020-105649,13-10-2020,East,Technology,Machines,Tec-Ma-10001,Lamination Machine,17231.67,2,0.0,2312.14
5650,IN-2021-105650,08-11-2021,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,16298.04,2,0.0,1312.36
5651,IN-2019-105651,04-12-2019,West,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,28225.29,2,0.0,5272.89
5652,IN-2022-105652,31-08-2022,West,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,18386.85,2,0.0,2492.02
5653,IN-2019-105653,25-08-2019,East,Office Supplies,Paper,Off-Pa-10004,TNPL Copier Paper,488.33,2,0.0,156.75
5654,IN-2021-105654,09-08-2021,Central,Technology,Phones,Tec-Ph-10004,Realme Narzo,15700.39,1,0.0,2537.68
5655,IN-2020-105655,04-02-2020,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,8141.69,1,0.0,773.22
5656,IN-2022-105656,13-12-2022,South,Office Supplies,Appliances,Off-Ap-10003,Havells Induction Cooktop,4592.9,2,0.0,798.41
5657,IN-2023-105657,03-02-2023,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,5168.23,1,0.3,-790.77
5658,IN-2019-105658,05-08-2019,West,Office Supplies,Storage,Off-St-10001,Godrej Plastic Drawer,4104.72,5,0.0,1295.07
5659,IN-2019-105659,18-07-2019,West,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,13191.4,1,0.0,2135.77
5660,IN-2019-105660,11-09-2019,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,9282.68,2,0.0,562.06
5661,IN-2020-105661,21-07-2020,Central,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,302.55,3,0.1,79.47
5662,IN-2021-105662,21-12-2021,Central,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,659.03,4,0.0,178.22
5663,IN-2019-105663,28-06-2019,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,6525.93,2,0.2,-18.58
5664,IN-2020-105664,10-08-2020,East,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,241.36,1,0.0,74.55
5665,IN-2020-105665,16-10-2020,South,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,75.38,1,0.0,16.89
5666,IN-2023-105666,19-07-2023,East,Office Supplies,Appliances,Off-Ap-10001,Bajaj Electric Kettle,4501.97,2,0.0,909.21
5667,IN-2020-105667,09-03-2020,East,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,17069.81,2,0.1,334.15
5668,IN-2021-105668,02-03-2021,Central,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,9297.99,4,0.0,3079.8
5669,IN-2022-105669,17-02-2022,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,8169.15,1,0.0,736.18
5670,IN-2019-105670,08-12-2019,Central,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,4821.25,1,0.0,654.82
5671,IN-2019-105671,03-12-2019,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,15084.14,2,0.0,843.8
5672,IN-2020-105672,22-11-2020,Central,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,169.93,2,0.0,48.58
5673,IN-2021-105673,05-02-2021,West,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,19218.04,2,0.0,1582.07
5674,IN-2020-105674,12-08-2020,East,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,2553.84,2,0.0,230.32
5675,IN-2020-105675,21-03-2020,West,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,15898.09,2,0.0,2231.83
5676,IN-2022-105676,08-04-2022,East,Technology,Phones,Tec-Ph-10004,Realme Narzo,16366.03,1,0.0,2278.43
